97	0	2025-01-26 10:04:57.713379064Z	905	0.93884	0.275076	-0.207152	-6875.36	-19269.8	1286.44	474	15671.7	-12663.6	-3688.49	569	1358
98	0	2025-01-26 10:04:57.751582248Z	952	-0.585771	-0.571338	-0.574844	19754.6	-5372.48	730.744	466	-999999	-999999	-999999	-999999	952
99	0	2025-01-26 10:04:57.893066904Z	2068	-0.585404	-0.57785	-0.568675	13774.7	693.83	-15194.8	552	-999999	-999999	-999999	-999999	2068
100	0	2025-01-26 10:04:57.929005160Z	868	-0.569364	-0.580518	-0.582085	-20383.4	-1191.92	1503.73	450	-999999	-999999	-999999	-999999	868
101	0	2025-01-26 10:04:57.993498328Z	2006	-0.574555	-0.583168	-0.574284	-14257	518.974	-14723.1	548	-999999	-999999	-999999	-999999	2006
102	0	2025-01-26 10:04:58.175938024Z	1723	-0.599755	-0.00129082	-0.800183	15851.9	-8826.25	-9542.8	556	13572.4	-8831.16	-12584.1	610	2149
103	0	2025-01-26 10:04:58.269334824Z	871	0.789007	0.345209	-0.508231	-20122.1	-3109.37	2251.77	559	8460.14	9396.01	-16159.2	517	2163
103	1	2025-01-26 10:04:58.269334824Z	871	0.788683	0.134558	-0.599894	-20122.1	-3109.37	2251.77	559	7757.77	1647.25	-18954.4	375	2277
104	0	2025-01-26 10:04:58.599541528Z	2174	-0.577146	-0.585508	-0.569283	-3382.37	11057.1	-16958.9	352	-999999	-999999	-999999	-999999	2174
105	0	2025-01-26 10:04:58.614330232Z	967	-0.582787	-0.576033	-0.573189	19035.9	7225.04	2251.77	303	-999999	-999999	-999999	-999999	967
106	0	2025-01-26 10:04:58.655124408Z	1902	-0.58655	-0.57383	-0.571557	12719.7	-9241.36	-13166	577	-999999	-999999	-999999	-999999	1902
107	0	2025-01-26 10:04:58.751995256Z	2090	-0.578809	-0.584772	-0.56835	3906.18	14247.4	-14233.9	613	-999999	-999999	-999999	-999999	2090
108	0	2025-01-26 10:04:58.768248632Z	883	0.571247	0.541173	-0.617097	-16992.2	-11368.5	1507.24	496	2219.89	6832.2	-19246.9	599	2288
109	0	2025-01-26 10:04:58.890524776Z	1289	-0.570679	-0.582189	-0.579121	-19770.8	0	-5269.32	495	-999999	-999999	-999999	-999999	1289
110	0	2025-01-26 10:04:59.131629864Z	919	-0.195857	0.325704	-0.924963	5724.22	-19604	1779.95	494	2129.88	-13626.7	-15194.8	596	2141
111	0	2025-01-26 10:04:59.164558504Z	957	-0.584443	-0.573453	-0.574089	20328.8	1142.33	2251.77	477	-999999	-999999	-999999	-999999	957
